#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321B2879F
#Date Time: 2025-09-29 17:56:47.344
#Sample rate: 1.14943e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Sample Mode: Average
#Wavegen Channel 2: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Period: 1 ms
#Amplitude: 10 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: ON
#Voltage: -5 V

Time (s),Channel 1 (V),Channel 2 (V)
-0.003115088868581375,-0.008673676057045642,-1.894289497538738
-0.003114218868581375,-0.007666386470498202,-1.879571856208788
-0.003113348868581375,-0.009009439252561457,-1.879571856208788
-0.003112478868581374,-0.007666386470498202,-1.857495394213861
-0.003111608868581374,-0.009680965643593083,-1.861174804546349
-0.003110738868581374,-0.007666386470498202,-1.853815983881376
-0.003109868868581375,-0.007666386470498202,-1.857495394213858
-0.003108998868581375,-0.008002149666013862,-1.842777752883917
-0.003108128868581375,-0.007330623274982693,-1.831739521886453
-0.003107258868581375,-0.00800214966601371,-1.828060111553962
-0.003106388868581375,-0.007666386470498355,-1.817021880556502
-0.003105518868581375,-0.007666386470498202,-1.817021880556497
-0.003104648868581375,-0.007666386470498202,-1.813342470224011
-0.003103778868581375,-0.008337912861529524,-1.813342470224009
-0.003102908868581375,-0.008002149666014167,-1.802304239226551
-0.003102038868581375,-0.006659096883951371,-1.79862482889406
-0.003101168868581375,-0.008337912861529066,-1.791266008229086
-0.003100298868581375,-0.00867367605704549,-1.776548366899139
-0.003099428868581375,-0.007666386470498202,-1.769189546234157
-0.003098558868581375,-0.00833791286152983,-1.765510135901669
-0.003097688868581375,-0.008002149666014015,-1.772868956566645
-0.003096818868581375,-0.006323333688434947,-1.772868956566645
-0.003095948868581375,-0.006323333688434947,-1.758151315236694
-0.003095078868581375,-0.007666386470498202,-1.750792494571718
